Timestamp,CPU_Core0_Load,CPU_Core1_Load,CPU_Core2_Load,CPU_Core3_Load,CPU_Core4_Load,CPU_Core5_Load,CPU_Core6_Load,CPU_Core7_Load,CPU_Load_Avg,CPU_Temp_C,CV0_Temp_C,CV1_Temp_C,CV2_Temp_C,EMC_FREQ,GPU_Temp_C,GR3D_FREQ,NC_mW_Avg,NC_mW_Current,RAM_Total_MB,RAM_Used_MB,SOC0_Temp_C,SOC1_Temp_C,SOC2_Temp_C,SWAP_Total_MB,SWAP_Used_MB,Tboard_Temp_C,Tdiode_Temp_C,VDDQ_VDD2_1V8AO_mW_Avg,VDDQ_VDD2_1V8AO_mW_Current,VDD_CPU_CV_mW_Avg,VDD_CPU_CV_mW_Current,VDD_GPU_SOC_mW_Avg,VDD_GPU_SOC_mW_Current,VIN_SYS_5V0_mW_Avg,VIN_SYS_5V0_mW_Current,tj_Temp_C
08-08-2025 12:26:59,0,1,0,0,0,0,86,0,10.88,47.687,-256,-256,-256,0%,42.812,11%,0,0,62801,3712,44.593,43.718,44.031,31400,0,37,38,706,706,1203,1203,2807,2807,3336,3336,47.687
08-08-2025 12:27:00,1,0,0,0,0,1,89,0,11.38,47.562,-256,-256,-256,0%,42.968,0%,0,0,62801,3969,44.593,43.687,43.968,31400,0,37,38.25,655,605,1203,1203,2807,2807,3336,3336,47.312
08-08-2025 12:27:01,84,0,0,0,0,0,14,0,12.25,47.437,-256,-256,-256,0%,42.968,0%,0,0,62801,3977,44.593,43.718,44.187,31400,0,37,38.25,638,605,1203,1203,2806,2806,3302,3235,47.437
08-08-2025 12:27:02,100,0,0,0,0,4,0,0,13.0,47.281,-256,-256,-256,0%,-256,0%,0,0,62801,3987,44.593,43.718,44.093,31400,0,37,38,630,605,1203,1203,2706,2405,3260,3134,47.281
08-08-2025 12:27:03,100,0,0,0,0,0,0,0,12.5,47.5,-256,-256,-256,0%,-256,0%,0,0,62801,3995,44.531,43.718,44.031,31400,0,37,38,625,605,1203,1203,2646,2406,3213,3028,47.5
08-08-2025 12:27:04,100,0,0,0,0,0,0,0,12.5,47.343,-256,-256,-256,0%,-256,0%,0,0,62801,4000,44.593,43.718,44.187,31400,0,37,38,605,504,1203,1203,2539,2005,3182,3028,47.343
08-08-2025 12:27:05,50,34,0,0,0,0,0,1,10.62,47.312,-256,-256,-256,0%,42.875,24%,0,0,62801,4252,44.468,43.687,44.031,31400,0,37,38,619,706,1203,1203,2577,2807,3204,3336,47.625
08-08-2025 12:27:06,1,80,0,0,0,0,0,0,10.12,47.468,-256,-256,-256,0%,43.156,0%,0,0,62801,4615,44.593,43.843,44.093,31400,0,37,38,617,605,1203,1203,2606,2807,3221,3336,47.468
08-08-2025 12:27:07,0,13,49,0,0,0,0,0,7.75,47.281,-256,-256,-256,0%,42.968,18%,0,0,62801,4885,44.531,43.875,44,31400,0,37,38,627,706,1203,1203,2673,3208,3245,3438,47.281
08-08-2025 12:27:08,0,0,89,0,1,0,0,0,11.25,47.343,-256,-256,-256,0%,42.968,31%,0,0,62801,5014,44.718,43.781,44.062,31400,0,37,38,645,807,1203,1203,2766,3610,3294,3741,47.343
08-08-2025 12:27:09,0,0,99,0,0,1,0,0,12.5,47.437,-256,-256,-256,0%,43.062,0%,0,0,62801,5129,44.75,43.812,44.125,31400,0,37,38,650,706,1203,1203,2806,3208,3317,3539,47.437
08-08-2025 12:27:10,0,0,97,0,1,0,0,0,12.25,47.375,-256,-256,-256,0%,43.062,5%,0,0,62801,5202,44.718,43.718,44.156,31400,0,37,38,663,807,1203,1203,2873,3610,3343,3640,47.375
08-08-2025 12:27:11,0,0,100,0,0,0,0,0,12.5,47.406,-256,-256,-256,0%,42.968,0%,0,0,62801,5293,44.625,43.843,44.093,31400,0,37,38.25,667,706,1203,1203,2930,3610,3358,3539,47.406
08-08-2025 12:27:12,1,0,98,0,0,0,0,0,12.38,47.468,-256,-256,-256,0%,43.25,49%,0,0,62801,5377,44.781,43.875,44.156,31400,0,37,38.25,669,706,1203,1203,3007,4011,3379,3640,47.593
08-08-2025 12:27:13,0,0,99,0,0,0,0,3,12.75,47.468,-256,-256,-256,0%,42.968,0%,0,0,62801,5463,44.812,43.843,44.156,31400,0,37,38.25,672,707,1203,1203,3074,4011,3416,3943,47.468
08-08-2025 12:27:14,0,0,98,0,0,0,0,0,12.25,47.406,-256,-256,-256,0%,43.406,0%,0,0,62801,5616,44.75,43.937,44.187,31400,0,37,38.25,674,707,1203,1203,3108,3610,3443,3842,47.406
08-08-2025 12:27:15,0,0,95,0,0,0,0,0,11.88,47.781,-256,-256,-256,0%,43.062,0%,0,0,62801,5685,44.812,43.812,44.187,31400,0,37,38.25,676,707,1203,1203,3137,3610,3472,3943,47.781
08-08-2025 12:27:16,0,0,99,0,0,0,0,0,12.38,47.625,-256,-256,-256,0%,43.531,98%,0,0,62801,5819,44.75,43.843,44.156,31400,0,37,38.25,678,707,1203,1203,3186,4011,3504,4044,47.468
